GLORIA_ID,Organization_ID,Dataset_ID,Sample_ID,LIMNADES_ID,LIMNADES_UID,SeaBASS_ID,Data_collection_purpose,Special_event_flag,Site_name,Country,Country_code,Latitude,Longitude,Date_Time_UTC,Water_body_type,Water_type,Elevation_asl,Wave_height,Wind_speed,Cloud_fraction,Depth,Platform,Distance_from_platform,Platform_length,Platform_height,Distance_to_shore,Landcover,Topography,Distance_to_river_discharge,Optical_stability_of_water,Rain_event_hour,Instrument_manufacturer,Instrument_model,Last_calibration,Measurement_method,Lt_nadir,Lt_relative_azimuth,Lsky_zenith,Lsky_relative_azimuth,Spectral_resolution,Number_of_radiometers,Field_of_view_Lt_radiometer,Field_of_view_Lu_radiometer,Skyglint_removal,Bias_removal_in_NIR,Self_shading_correction,Viewing_angle_correction,Additional_data_corrections,Availability_of_IOPs,Sample_depth,Water_collection_equipment,Chl_method,Phaeophytin_correction,TSS_method,aCDOM_method,Chla,Chla_plus_phaeo,TSS,aCDOM440,Turbidity,Secchi_depth,AOT,Comments
GID_567,AWI,BracherA_DE_AWI,HE462/02-1,,,,3,NaN,"Sognefjord/North Sea",Norway,NO,61.09317,5.10867,2016-05-01T13:06,3,3,0,,8.1,NaN,249,1,5,54.5,17,,"4, 11, and 13 dependent on elevation",1,,3,NaN,3,"RAMSES ARC-VIS, ACC-VIS",2016-03-15,14,NaN,,NaN,,10,2,NaN,7,0,0,0,0,Incident sunlight variation; 3rd radiometer measuring Ed(0-) used for depth registration for Lu(0-) measurement,1,5,"4 and 7",AWI Chl - HPLC,0,,AWI CDOM,1.33692370417364,NaN,NaN,0.076938467,NaN,NaN,NaN,PANGAEA_Chl_ID: https://doi.pangaea.de/10.1594/PANGAEA.899043PANGAEA_CDOM_ID: https://doi.pangaea.de/10.1594/PANGAEA.938383. Funding from the Helmholtz Infrastructure Initiative FRAM. Data acquisition was supported by Sonja Wiegmann (AWI).
GID_568,AWI,BracherA_DE_AWI,HE462/03-2,,,,3,NaN,"Sognefjord",Norway,NO,61.0995,6.4645,2016-05-02T06:29,3,3,0,,7.86,NaN,1182,1,5,54.5,17,,"4, 11, and 13 dependent on elevation",1,,2,NaN,3,"RAMSES ARC-VIS, ACC-VIS",2016-03-15,14,NaN,,NaN,,10,2,NaN,7,0,0,0,0,Incident sunlight variation; 3rd radiometer measuring Ed(0-) used for depth registration for Lu(0-) measurement,1,5,"4 and 7",AWI Chl - HPLC,0,,AWI CDOM,0.592742637407378,NaN,NaN,0.0876615,NaN,NaN,NaN,PANGAEA_Chl_ID: https://doi.pangaea.de/10.1594/PANGAEA.899043PANGAEA_CDOM_ID: https://doi.pangaea.de/10.1594/PANGAEA.938383. Funding from the Helmholtz Infrastructure Initiative FRAM. Data acquisition was supported by Sonja Wiegmann (AWI).
GID_569,AWI,BracherA_DE_AWI,HE462/04-1,,,,3,NaN,"Sognefjord",Norway,NO,61.0995,6.47967,2016-05-02T14:19,3,4,0,,2.86,NaN,1166,1,5,54.5,17,,"4, 11, and 13 dependent on elevation",1,,2,NaN,3,"RAMSES ARC-VIS, ACC-VIS",2016-03-15,14,NaN,,NaN,,10,2,NaN,7,0,0,0,0,Incident sunlight variation; 3rd radiometer measuring Ed(0-) used for depth registration for Lu(0-) measurement,1,5,"4 and 7",AWI Chl - HPLC,0,,AWI CDOM,1.85260956830117,NaN,NaN,0.0821249,NaN,NaN,NaN,PANGAEA_Chl_ID: https://doi.pangaea.de/10.1594/PANGAEA.899043PANGAEA_CDOM_ID: https://doi.pangaea.de/10.1594/PANGAEA.938383. Funding from the Helmholtz Infrastructure Initiative FRAM. Data acquisition was supported by Sonja Wiegmann (AWI).
GID_570,AWI,BracherA_DE_AWI,HE462/05-2,,,,3,NaN,"Sognefjord/North Sea",Norway,NO,61.02867,4.94433,2016-05-03T06:19,3,3,0,,5.97,NaN,348,1,5,54.5,17,,"4, 11, and 13 dependent on elevation",1,,3,NaN,3,"RAMSES ARC-VIS, ACC-VIS",2016-03-15,14,NaN,,NaN,,10,2,NaN,7,0,0,0,0,Incident sunlight variation; 3rd radiometer measuring Ed(0-) used for depth registration for Lu(0-) measurement,1,5,"4 and 7",AWI Chl - HPLC,0,,AWI CDOM,1.22492718483283,NaN,NaN,0.08563354,NaN,NaN,NaN,PANGAEA_Chl_ID: https://doi.pangaea.de/10.1594/PANGAEA.899043PANGAEA_CDOM_ID: https://doi.pangaea.de/10.1594/PANGAEA.938383. Funding from the Helmholtz Infrastructure Initiative FRAM. Data acquisition was supported by Sonja Wiegmann (AWI).
GID_571,AWI,BracherA_DE_AWI,HE462/06-1,,,,3,NaN,"North Sea",Norway,NO,61.02695,4.94033,2016-05-03T09:24,3,3,0,,6.14,NaN,300,1,5,54.5,17,,,,,3,NaN,3,"RAMSES ARC-VIS, ACC-VIS",2016-03-15,14,NaN,,NaN,,10,2,NaN,7,0,0,0,0,Incident sunlight variation; 3rd radiometer measuring Ed(0-) used for depth registration for Lu(0-) measurement,1,5,"4 and 7",,NaN,,AWI CDOM,NaN,NaN,NaN,0.031153567,NaN,NaN,NaN,PANGAEA_Chl_ID: https://doi.pangaea.de/10.1594/PANGAEA.899043PANGAEA_CDOM_ID: https://doi.pangaea.de/10.1594/PANGAEA.938383. Funding from the Helmholtz Infrastructure Initiative FRAM. Data acquisition was supported by Sonja Wiegmann (AWI).
GID_572,AWI,BracherA_DE_AWI,HE462/07-2,,,,3,NaN,"North Sea",Norway,NO,57.93117,6.81533,2016-05-04T08:49,3,3,0,,3.12,NaN,793,1,5,54.5,17,,,,,3,NaN,3,"RAMSES ARC-VIS, ACC-VIS",2016-03-15,14,NaN,,NaN,,10,2,NaN,7,0,0,0,0,Incident sunlight variation; 3rd radiometer measuring Ed(0-) used for depth registration for Lu(0-) measurement,1,5,"4 and 7",AWI Chl - HPLC,0,,AWI CDOM,1.08055105829992,NaN,NaN,0.094747387,NaN,NaN,NaN,PANGAEA_Chl_ID: https://doi.pangaea.de/10.1594/PANGAEA.899043PANGAEA_CDOM_ID: https://doi.pangaea.de/10.1594/PANGAEA.938383. Funding from the Helmholtz Infrastructure Initiative FRAM. Data acquisition was supported by Sonja Wiegmann (AWI).
GID_573,AWI,BracherA_DE_AWI,HE462/08-1,,,,3,NaN,"North Sea",Norway,NO,57.86133,7.00733,2016-05-04T10:13,3,3,0,,4.09,NaN,421,1,5,54.5,17,,,,,3,NaN,3,"RAMSES ARC-VIS, ACC-VIS",2016-03-15,14,NaN,,NaN,,10,2,NaN,7,0,0,0,0,Incident sunlight variation; 3rd radiometer measuring Ed(0-) used for depth registration for Lu(0-) measurement,1,5,"4 and 7",AWI Chl - HPLC,0,,AWI CDOM,1.21711107784256,NaN,NaN,0.150233213,NaN,NaN,NaN,PANGAEA_Chl_ID: https://doi.pangaea.de/10.1594/PANGAEA.899043PANGAEA_CDOM_ID: https://doi.pangaea.de/10.1594/PANGAEA.938383. Funding from the Helmholtz Infrastructure Initiative FRAM. Data acquisition was supported by Sonja Wiegmann (AWI).
GID_574,AWI,BracherA_DE_AWI,HE462/09-1,,,,3,NaN,"North Sea",Norway,NO,57.81317,7.14717,2016-05-04T11:47,3,3,0,,4.05,NaN,429,1,5,54.5,17,,,,,3,NaN,3,"RAMSES ARC-VIS, ACC-VIS",2016-03-15,14,NaN,,NaN,,10,2,NaN,7,0,0,0,0,Incident sunlight variation; 3rd radiometer measuring Ed(0-) used for depth registration for Lu(0-) measurement,1,5,"4 and 7",AWI Chl - HPLC,0,,AWI CDOM,1.12961000203832,NaN,NaN,0.14882518,NaN,NaN,NaN,PANGAEA_Chl_ID: https://doi.pangaea.de/10.1594/PANGAEA.899043PANGAEA_CDOM_ID: https://doi.pangaea.de/10.1594/PANGAEA.938383. Funding from the Helmholtz Infrastructure Initiative FRAM. Data acquisition was supported by Sonja Wiegmann (AWI).
GID_575,AWI,BracherA_DE_AWI,HE462/10-1,,,,3,NaN,"North Sea",Norway,NO,57.80833,7.29883,2016-05-04T13:23,3,3,0,,4.23,NaN,439,1,5,54.5,17,,,,,3,NaN,3,"RAMSES ARC-VIS, ACC-VIS",2016-03-15,14,NaN,,NaN,,10,2,NaN,7,0,0,0,0,Incident sunlight variation; 3rd radiometer measuring Ed(0-) used for depth registration for Lu(0-) measurement,1,5,"4 and 7",AWI Chl - HPLC,0,,AWI CDOM,0.966313360933514,NaN,NaN,0.132330187,NaN,NaN,NaN,PANGAEA_Chl_ID: https://doi.pangaea.de/10.1594/PANGAEA.899043PANGAEA_CDOM_ID: https://doi.pangaea.de/10.1594/PANGAEA.938383. Funding from the Helmholtz Infrastructure Initiative FRAM. Data acquisition was supported by Sonja Wiegmann (AWI).
GID_576,AWI,BracherA_DE_AWI,HE462/11-2,,,,3,NaN,"North Sea",Norway,NO,58.7185,9.66217,2016-05-05T08:19,3,4,0,,7.44,NaN,313,1,5,54.5,17,,,,,3,NaN,3,"RAMSES ARC-VIS, ACC-VIS",2016-03-15,14,NaN,,NaN,,10,2,NaN,7,0,0,0,0,Incident sunlight variation; 3rd radiometer measuring Ed(0-) used for depth registration for Lu(0-) measurement,1,5,"4 and 7",AWI Chl - HPLC,0,,AWI CDOM,2.47220651822154,NaN,NaN,0.082581987,NaN,NaN,NaN,PANGAEA_Chl_ID: https://doi.pangaea.de/10.1594/PANGAEA.899043PANGAEA_CDOM_ID: https://doi.pangaea.de/10.1594/PANGAEA.938383. Funding from the Helmholtz Infrastructure Initiative FRAM. Data acquisition was supported by Sonja Wiegmann (AWI).
GID_577,AWI,BracherA_DE_AWI,HE462/13-1,,,,3,NaN,"North Sea",Norway,NO,58.60117,9.45017,2016-05-05T11:12,3,4,0,,7.74,NaN,366,1,5,54.5,17,,,,,3,NaN,3,"RAMSES ARC-VIS, ACC-VIS",2016-03-15,14,NaN,,NaN,,10,2,NaN,7,0,0,0,0,Incident sunlight variation; 3rd radiometer measuring Ed(0-) used for depth registration for Lu(0-) measurement,1,5,"4 and 7",AWI Chl - HPLC,0,,AWI CDOM,1.35542243608377,NaN,NaN,0.0759687,NaN,NaN,NaN,PANGAEA_Chl_ID: https://doi.pangaea.de/10.1594/PANGAEA.899043PANGAEA_CDOM_ID: https://doi.pangaea.de/10.1594/PANGAEA.938383. Funding from the Helmholtz Infrastructure Initiative FRAM. Data acquisition was supported by Sonja Wiegmann (AWI).
GID_578,AWI,BracherA_DE_AWI,HE462/14-1,,,,3,NaN,"North Sea",Norway,NO,58.53267,9.34667,2016-05-05T13:01,3,4,0,,6.65,NaN,418,1,5,54.5,17,,,,,3,NaN,3,"RAMSES ARC-VIS, ACC-VIS",2016-03-15,14,NaN,,NaN,,10,2,NaN,7,0,0,0,0,Incident sunlight variation; 3rd radiometer measuring Ed(0-) used for depth registration for Lu(0-) measurement,1,5,"4 and 7",AWI Chl - HPLC,0,,AWI CDOM,1.50054885645054,NaN,NaN,0.069145567,NaN,NaN,NaN,PANGAEA_Chl_ID: https://doi.pangaea.de/10.1594/PANGAEA.899043PANGAEA_CDOM_ID: https://doi.pangaea.de/10.1594/PANGAEA.938383. Funding from the Helmholtz Infrastructure Initiative FRAM. Data acquisition was supported by Sonja Wiegmann (AWI).
GID_579,AWI,BracherA_DE_AWI,HE462/15-2,,,,3,NaN,"North Sea",Norway,NO,57.54,7.756,2016-05-06T07:24,3,3,0,,4.59,NaN,208,1,5,54.5,17,,,,,3,NaN,3,"RAMSES ARC-VIS, ACC-VIS",2016-03-15,14,NaN,,NaN,,10,2,NaN,7,0,0,0,0,Incident sunlight variation; 3rd radiometer measuring Ed(0-) used for depth registration for Lu(0-) measurement,1,5,"4 and 7",AWI Chl - HPLC,0,,AWI CDOM,0.65136866141717,NaN,NaN,0.125062413,NaN,NaN,NaN,PANGAEA_Chl_ID: https://doi.pangaea.de/10.1594/PANGAEA.899043PANGAEA_CDOM_ID: https://doi.pangaea.de/10.1594/PANGAEA.938383. Funding from the Helmholtz Infrastructure Initiative FRAM. Data acquisition was supported by Sonja Wiegmann (AWI).
GID_580,AWI,BracherA_DE_AWI,HE462/16-2,,,,3,NaN,"North Sea",Norway,NO,57.49417,7.622,2016-05-06T09:03,3,3,0,,6.13,NaN,189,1,5,54.5,17,,,,,3,NaN,3,"RAMSES ARC-VIS, ACC-VIS",2016-03-15,14,NaN,,NaN,,10,2,NaN,7,0,0,0,0,Incident sunlight variation; 3rd radiometer measuring Ed(0-) used for depth registration for Lu(0-) measurement,1,5,"4 and 7",AWI Chl - HPLC,0,,AWI CDOM,1.2083207161851,NaN,NaN,0.10461216,NaN,NaN,NaN,PANGAEA_Chl_ID: https://doi.pangaea.de/10.1594/PANGAEA.899043PANGAEA_CDOM_ID: https://doi.pangaea.de/10.1594/PANGAEA.938383. Funding from the Helmholtz Infrastructure Initiative FRAM. Data acquisition was supported by Sonja Wiegmann (AWI).
GID_581,AWI,BracherA_DE_AWI,HE462/17-1,,,,3,NaN,"North Sea",Norway,NO,57.45,7.49033,2016-05-06T10:22,3,4,0,,6.77,NaN,134,1,5,54.5,17,,,,,3,NaN,3,"RAMSES ARC-VIS, ACC-VIS",2016-03-15,14,NaN,,NaN,,10,2,NaN,7,0,0,0,0,Incident sunlight variation; 3rd radiometer measuring Ed(0-) used for depth registration for Lu(0-) measurement,1,5,"4 and 7",AWI Chl - HPLC,0,,AWI CDOM,0.852123102845735,NaN,NaN,0.053529933,NaN,NaN,NaN,PANGAEA_Chl_ID: https://doi.pangaea.de/10.1594/PANGAEA.899043PANGAEA_CDOM_ID: https://doi.pangaea.de/10.1594/PANGAEA.938383. Funding from the Helmholtz Infrastructure Initiative FRAM. Data acquisition was supported by Sonja Wiegmann (AWI).
GID_582,AWI,BracherA_DE_AWI,HE462/18-1,,,,3,NaN,"North Sea",Norway,NO,57.45467,7.32283,2016-05-06T12:09,3,4,0,,8.66,NaN,139,1,5,54.5,17,,,,,3,NaN,3,"RAMSES ARC-VIS, ACC-VIS",2016-03-15,14,NaN,,NaN,,10,2,NaN,7,0,0,0,0,Incident sunlight variation; 3rd radiometer measuring Ed(0-) used for depth registration for Lu(0-) measurement,1,5,"4 and 7",AWI Chl - HPLC,0,,AWI CDOM,0.887577234348716,NaN,NaN,0.0418241,NaN,NaN,NaN,PANGAEA_Chl_ID: https://doi.pangaea.de/10.1594/PANGAEA.899043PANGAEA_CDOM_ID: https://doi.pangaea.de/10.1594/PANGAEA.938383. Funding from the Helmholtz Infrastructure Initiative FRAM. Data acquisition was supported by Sonja Wiegmann (AWI).
GID_583,AWI,BracherA_DE_AWI,HE462/19-2,,,,3,NaN,"North Sea",Germany,DE,54.30283,7.57333,2016-05-07T08:39,3,3,0,,7.14,NaN,33,1,5,54.5,17,,,,,3,NaN,3,"RAMSES ARC-VIS, ACC-VIS",2016-03-15,14,NaN,,NaN,,10,2,NaN,7,0,0,0,0,Incident sunlight variation; 3rd radiometer measuring Ed(0-) used for depth registration for Lu(0-) measurement,1,5,"4 and 7",AWI Chl - HPLC,0,,AWI CDOM,0.877048624666286,NaN,NaN,0.08979512,NaN,NaN,NaN,PANGAEA_Chl_ID: https://doi.pangaea.de/10.1594/PANGAEA.899043PANGAEA_CDOM_ID: https://doi.pangaea.de/10.1594/PANGAEA.938383. Funding from the Helmholtz Infrastructure Initiative FRAM. Data acquisition was supported by Sonja Wiegmann (AWI).
GID_584,AWI,BracherA_DE_AWI,HE462/20-2,,,,3,NaN,"North Sea",Germany,DE,54.091,7.681333,2016-05-07T10:20,3,3,0,,7.75,NaN,36,1,5,54.5,17,,,,,3,NaN,3,"RAMSES ARC-VIS, ACC-VIS",2016-03-15,14,NaN,,NaN,,10,2,NaN,7,0,0,0,0,Incident sunlight variation; 3rd radiometer measuring Ed(0-) used for depth registration for Lu(0-) measurement,1,5,"4 and 7",AWI Chl - HPLC,0,,AWI CDOM,1.0978526631111,NaN,NaN,0.082094707,NaN,NaN,NaN,PANGAEA_Chl_ID: https://doi.pangaea.de/10.1594/PANGAEA.899043PANGAEA_CDOM_ID: https://doi.pangaea.de/10.1594/PANGAEA.938383. Funding from the Helmholtz Infrastructure Initiative FRAM. Data acquisition was supported by Sonja Wiegmann (AWI).
GID_586,AWI,BracherA_DE_AWI,SO218_06-7,,,,3,NaN,"South China Sea (Bornean coast)",Malaysia,MY,6.01,114.78,2011-11-22T07:34,3,3,0,,8.4,NaN,124,1,5,97.6,28,,"5",1,,3,NaN,3,"RAMSES ARC-VIS, ACC-VIS",2011-11-02,14,NaN,,NaN,,10,2,NaN,7,0,0,0,0,Incident sunlight variation; 3rd radiometer measuring Ed(0-) used for depth registration for Lu(0-) measurement,1,5,"4",AWI Chl - HPLC,0,,,0.1827,NaN,NaN,NaN,NaN,NaN,NaN,"PANGAEA_Rrs_ID: https://doi.pangaea.de/10.1594/PANGAEA.946368PANGAEA_Chl_ID: https://doi.pangaea.de/10.1594/PANGAEA.848589. Funding by BMBF 03G0218A and EU grant FP7-ENV-2007-1-226224. Data acquisition was supported by Sonja Wiegmann, Wee Cheah and Mariana Soppa (all AWI)."
GID_587,AWI,BracherA_DE_AWI,SO243_St8,,,,3,NaN,"South Pacific Ocean (Peruvian coast)",Peru,PE,-9.00031016666667,-78.8997293333333,2015-10-12T13:29,3,3,0,1.5,2.9,NaN,81,1,10,116,35,,"13 and 2",1,,2,NaN,3,"RAMSES ARC-VIS, ACC-VIS",2013-05-03,14,NaN,,NaN,,10,2,NaN,7,0,0,0,0,Incident sunlight variation; 3rd radiometer measuring Ed(0-) used for depth registration for Lu(0-) measurement,1,4,"4",AWI Chl - HPLC,0,,Hereon CDOM,4.4038,NaN,NaN,0.05432209,NaN,NaN,NaN,PANGAEA_Rrs_ID: https://doi.pangaea.de/10.1594/PANGAEA.946394PANGAEA_Chl_ID: https://doi.pangaea.de/10.1594/PANGAEA.898920. Funding by BMBF03G0243A. Data acquisition was done with Rüdiger Röttgers (Hereon) who provided aCDOM(440) data.
GID_588,AWI,BracherA_DE_AWI,SO243_St10,,,,3,NaN,"South Pacific Ocean (Peruvian coast)",Peru,PE,-12.253764,-77.0773596666667,2015-10-15T16:08,3,3,0,0.5,3,NaN,77,1,10,116,35,,"1 and 13",1,,2,NaN,3,"RAMSES ARC-VIS, ACC-VIS",2013-05-03,14,NaN,,NaN,,10,2,NaN,7,0,0,0,0,Incident sunlight variation; 3rd radiometer measuring Ed(0-) used for depth registration for Lu(0-) measurement,1,5,"4",AWI Chl - HPLC,0,,Hereon CDOM,4.5087,NaN,NaN,0.0437213,NaN,NaN,NaN,PANGAEA_Rrs_ID: https://doi.pangaea.de/10.1594/PANGAEA.946394PANGAEA_Chl_ID: https://doi.pangaea.de/10.1594/PANGAEA.898920. Funding by BMBF03G0243A. Data acquisition was done with Rüdiger Röttgers (Hereon) who provided aCDOM(440) data.
GID_589,AWI,BracherA_DE_AWI,SO243_St18,,,,3,NaN,"South Pacific Ocean (Peruvian coast)",Peru,PE,-15.3185605,-75.2742513333333,2015-10-19T18:06,3,3,0,1.3,8.8,NaN,117,1,10,116,35,,"13",1,,2,NaN,3,"RAMSES ARC-VIS, ACC-VIS",2013-05-03,14,NaN,,NaN,,10,2,NaN,7,0,0,0,0,Incident sunlight variation; 3rd radiometer measuring Ed(0-) used for depth registration for Lu(0-) measurement,1,6,"4",AWI Chl - HPLC,0,,Hereon CDOM,2.626,NaN,NaN,0.05056898,NaN,NaN,NaN,PANGAEA_Rrs_ID: https://doi.pangaea.de/10.1594/PANGAEA.946394PANGAEA_Chl_ID: https://doi.pangaea.de/10.1594/PANGAEA.898920. Funding by BMBF03G0243A. Data acquisition was done with Rüdiger Röttgers (Hereon) who provided aCDOM(440) data.
GID_590,VU,DekkerAG_NL_VU,1990-09-03-NM2-NAP11,,,,3,NaN,"Naardermeer-Spookgat",Netherlands (the),NL,52.30269,5.10699,1990-09-03T13:40,1,,-1,,,NaN,1,NaN,,,NaN,,"2, 10, and 1",3,,NaN,NaN,9,"SE-590",,16,NaN,,NaN,,8,1,NaN,15,NaN,NaN,NaN,NaN,,NaN,,,NEN 6520,1,VU TSS,VU CDOM,6,10,3.8,1.41766316039,NaN,NaN,NaN,
GID_591,VU,DekkerAG_NL_VU,1990-09-10-LO3-EL1,,,,3,NaN,"Loenderveense Plas oost",Netherlands (the),NL,52.20096,5.05959,1990-09-10T07:40,1,,-1,,,NaN,2.35,NaN,,,NaN,,"2, 10, and 1",3,,NaN,NaN,9,"SE-590",,16,NaN,,NaN,,8,1,NaN,15,NaN,NaN,NaN,NaN,,NaN,,,NEN 6520,1,VU TSS,VU CDOM,60,76,20.5,2.61726996253,NaN,0.5,NaN,
GID_592,VU,DekkerAG_NL_VU,1990-09-03-LO1-EL1,,,,3,NaN,"Loenderveense Plas West",Netherlands (the),NL,52.21624,5.06175,1990-09-03T10:23,1,,-1,,,NaN,2.35,NaN,,,NaN,,"2, 10, and 1",3,,NaN,NaN,9,"SE-590",,16,NaN,,NaN,,8,1,NaN,15,NaN,NaN,NaN,NaN,,NaN,,,NEN 6520,1,VU TSS,VU CDOM,69,90,19.56,2.89660541141,NaN,0.55,NaN,
GID_593,VU,DekkerAG_NL_VU,1990-09-03-LO2-EL2,,,,3,NaN,"Loenderveense Plas oost",Netherlands (the),NL,52.20096,5.05959,1990-09-03T10:35,1,,-1,,4,NaN,2.35,NaN,,,NaN,,"2, 10, and 1",3,,NaN,NaN,9,"SE-590",,16,NaN,,NaN,,8,1,NaN,15,NaN,NaN,NaN,NaN,,NaN,,,NEN 6520,1,VU TSS,VU CDOM,69,88,20.79,2.6988975015,NaN,0.5,NaN,
GID_594,VU,DekkerAG_NL_VU,1990-09-10-LD7-L-5plas,,,,3,NaN,"Loosdrechtse Plassen",Netherlands (the),NL,52.17336,5.06178,1990-09-10T10:11,1,,-1,,,1,1.85,NaN,,,NaN,,"2, 10, and 1",3,,NaN,NaN,9,"SE-590",,16,NaN,,NaN,,8,1,NaN,15,NaN,NaN,NaN,NaN,,NaN,,,NEN 6520,1,VU TSS,VU CDOM,96,120,31,2.44915194345,NaN,0.45,NaN,
GID_595,VU,DekkerAG_NL_VU,1990-09-10-VU3-VU-vWettem,,,,3,NaN,"Vuntus",Netherlands (the),NL,52.21044,5.07541,1990-09-10T09:18,1,,-1,,,1,1.45,NaN,,,NaN,,"2, 10, and 1",3,,NaN,NaN,9,"SE-590",,16,NaN,,NaN,,8,1,NaN,15,NaN,NaN,NaN,NaN,,NaN,,,NEN 6520,1,VU TSS,VU CDOM,97,120,31,2.85484021936,NaN,0.4,NaN,
GID_596,VU,DekkerAG_NL_VU,1990-09-10-BV3-Br-BH,,,,3,NaN,"Breukeleveensche- of Stille Plas",Netherlands (the),NL,52.18365,5.08337,1990-09-10T10:27,1,,-1,,,NaN,1.45,NaN,,,NaN,,"2, 10, and 1",3,,NaN,NaN,9,"SE-590",,16,NaN,,NaN,,8,1,NaN,15,NaN,NaN,NaN,NaN,,NaN,,,NEN 6520,1,VU TSS,VU CDOM,91,116,33.5,2.44991169824,NaN,0.4,NaN,
GID_597,VU,DekkerAG_NL_VU,1990-09-10-WB3-PKH30,,,,3,NaN,"Wijde Blik",Netherlands (the),NL,52.22546,5.05888,1990-09-10T00:00,1,,-1,,,NaN,20,NaN,,,NaN,,"2, 10, and 1",3,,NaN,NaN,9,"SE-590",,16,NaN,,NaN,,8,1,NaN,15,NaN,NaN,NaN,NaN,,NaN,,,NEN 6520,1,VU TSS,VU CDOM,33,37,7.2,1.027190134795,NaN,NaN,NaN,"Time unknown, set to T00:00"
GID_598,VU,DekkerAG_NL_VU,1990-09-03-LW3-LW3,,,,3,NaN,"Loenderveensche Plas",Netherlands (the),NL,52.20096,5.05959,1990-09-03T09:10,1,,-1,,,NaN,1.5,NaN,,,NaN,,"2, 10, and 1",3,,NaN,NaN,9,"SE-590",,16,NaN,,NaN,,8,1,NaN,15,NaN,NaN,NaN,NaN,,NaN,,,NEN 6520,1,VU TSS,VU CDOM,10,21,3.34,2.73794078335,NaN,1.45,NaN,
GID_599,VU,DekkerAG_NL_VU,1990-09-04-VE7-VEC-LI,,,,3,NaN,"Vecht (Breukelen/Nieuwersluis)",Netherlands (the),NL,52.20593,5.02154,1990-09-04T00:00,4,,-1,,,NaN,1.5,NaN,,,NaN,,"1, 2, and 10",3,,NaN,NaN,9,"SE-590",,16,NaN,,NaN,,8,1,NaN,15,NaN,NaN,NaN,NaN,,NaN,,,NEN 6520,1,VU TSS,VU CDOM,9,18,14.88,1.95102449663,NaN,NaN,NaN,"Time unknown, set to T00:00"
GID_600,VU,DekkerAG_NL_VU,1990-09-04-VE6-VEC-Loenen,,,,3,NaN,"Vecht (Loenen)",Netherlands (the),NL,52.2022,5.0206,1990-09-04T00:00,4,,-1,,,NaN,1.5,NaN,,,NaN,,"1, 2, and 10",3,,NaN,NaN,9,"SE-590",,16,NaN,,NaN,,8,1,NaN,15,NaN,NaN,NaN,NaN,,NaN,,,NEN 6520,1,VU TSS,VU CDOM,4,11,8.02,1.96108007124,NaN,NaN,NaN,"Time unknown, set to T00:00"
GID_601,VU,DekkerAG_NL_VU,1990-09-12-HA1-HAP10,,,,3,NaN,"Ankeveensche Plassen",Netherlands (the),NL,52.2772,5.0701,1990-09-12T07:45,1,,-1,,,NaN,1.3,NaN,,,NaN,,"2, 10, and 1",3,,NaN,NaN,9,"SE-590",,16,NaN,,NaN,,8,1,NaN,15,NaN,NaN,NaN,NaN,,NaN,,,NEN 6520,1,VU TSS,VU CDOM,70,81,18.8,3.01510397573,NaN,0.45,NaN,
GID_602,VU,DekkerAG_NL_VU,1990-09-12-AK7-ARK-1,,,,3,NaN,"Amsterdam-Rhine Canal",Netherlands (the),NL,52.17486,4.99403,1990-09-12T00:00,4,,0,,,NaN,10,NaN,,,NaN,,"1 and 2",3,,NaN,NaN,9,"SE-590",,16,NaN,,NaN,,8,1,NaN,15,NaN,NaN,NaN,NaN,,NaN,,,NEN 6520,1,VU TSS,VU CDOM,12,18,16,1.11121852641,NaN,0.7,NaN,"Time unknown, set to T00:00"
GID_603,VU,DekkerAG_NL_VU,1990-09-12-SA1-SAP10,,,,3,NaN,"Ankeveensche Plassen",Netherlands (the),NL,52.2727,5.0808,1990-09-12T08:35,1,,-1,,,NaN,1.5,NaN,,,NaN,,"2, 10, and 1",3,,NaN,NaN,9,"SE-590",,16,NaN,,NaN,,8,1,NaN,15,NaN,NaN,NaN,NaN,,NaN,,,NEN 6520,1,VU TSS,VU CDOM,10,18,5.3,2.64354001241,NaN,1.35,NaN,
GID_604,VU,DekkerAG_NL_VU,1990-08-28-HK1-PKH03,,,,3,NaN,"Hilversums Kanaal",Netherlands (the),NL,52.23297,5.06738,1990-08-28T12:22,4,,-1.22,0,,NaN,2.9,NaN,,,NaN,,"2, 10, and 1",3,,NaN,NaN,9,"SE-590",,16,NaN,,NaN,,8,1,NaN,15,NaN,NaN,NaN,NaN,,NaN,,,NEN 6520,1,VU TSS,VU CDOM,113,174,21,1.81619996701,NaN,0.6,NaN,
GID_605,VU,DekkerAG_NL_VU,1990-08-28-WG1-PKH10,,,,3,NaN,"Wijde Gat",Netherlands (the),NL,52.23385,5.07971,1990-08-28T11:03,1,,-1,0,,NaN,1.15,NaN,,,NaN,,"2, 10, and 1",3,,NaN,NaN,9,"SE-590",,16,NaN,,NaN,,8,1,NaN,15,NaN,NaN,NaN,NaN,,NaN,,,NEN 6520,1,VU TSS,VU CDOM,125,140,45,2.14588483405,NaN,0.35,NaN,
